Cliende ID;Idade;Item Comprado;Categoria;Valor Compra;Cidade;Método Pagamento
1443;53;Moletom com capuz;Roupas;92;Mato Grosso;Cartão de crédito
1444;58;Sandália;Calçados;47;Mato Grosso;Dinheiro
1445;32;Blusão;Roupas;36;Rio Grande do Sul;Dinheiro
1446;64;Cinto;Acessórios;51;Maranhão;Cartão de crédito
1447;63;Calça jeans;Roupas;35;Acre;Cartão de crédito
1448;23;Moletom com capuz;Roupas;57;Bahia;Pix
1449;64;Bota;Calçados;95;Amapá;Cartão de crédito
1450;18;Meia;Roupas;41;Distrito Federal;Dinheiro
1451;25;Vestido;Roupas;44;Pernambuco;Dinheiro
1452;54;Jaqueta;Agasalhos;34;Minas Gerais;Pix
1453;60;Jaqueta;Agasalhos;25;Sergipe;Transferência bancária
1454;36;Bota;Calçados;93;Rio Grande do Sul;Transferência bancária
1455;66;Tênis;Calçados;50;Bahia;Cartão de crédito
1456;60;Calça comprida;Roupas;79;Minas Gerais;Pix
1457;59;Casaco;Agasalhos;100;Rondônia;Pix
1458;58;Camiseta;Roupas;57;Rio de Janeiro;Cartão de crédito
1459;35;Blusão;Roupas;28;Tocantins;Cartão de crédito
1460;20;Sapato;Calçados;35;Roraima;Cartão de crédito
1461;70;Bota;Calçados;85;Rio de Janeiro;Cartão de crédito
1462;54;Óculos de sol;Acessórios;95;Amazonas;Cartão de crédito
1463;38;Tênis;Calçados;90;Minas Gerais;Cartão de crédito
1464;54;Jóia;Acessórios;49;Paraná;Transferência bancária
1465;33;Cinto;Acessórios;92;Rondônia;Transferência bancária
1466;46;Luva;Acessórios;72;Mato Grosso do Sul;Dinheiro
1467;58;Shorts;Roupas;71;Minas Gerais;Pix
1468;30;Jóia;Acessórios;27;São Paulo;Cartão de débito
1469;42;Luva;Acessórios;39;Maranhão;Dinheiro
1470;28;Jóia;Acessórios;98;Espírito Santo;Pix
1471;43;Sandália;Calçados;27;São Paulo;Dinheiro
1472;31;Jóia;Acessórios;71;Amazonas;Cartão de crédito
1473;39;Chapéu;Acessórios;24;Paraíba;Dinheiro
1474;69;Shorts;Roupas;63;São Paulo;Cartão de crédito
1475;31;Blusão;Roupas;72;Rio de Janeiro;Cartão de crédito
1476;44;Blusa;Roupas;61;Ceará;Dinheiro
1477;39;Chapéu;Acessórios;56;Acre;Cartão de crédito
1478;24;Cinto;Acessórios;32;Amazonas;Pix
1479;28;Luva;Acessórios;23;Pará;Cartão de crédito
1480;48;Casaco;Agasalhos;100;Pará;Transferência bancária
1481;39;Jóia;Acessórios;74;Goiás;Dinheiro
1482;64;Saia;Roupas;33;Espírito Santo;Pix
1483;28;Luva;Acessórios;67;São Paulo;Transferência bancária
1484;39;Jóia;Acessórios;61;Piauí;Cartão de débito
1485;49;Shorts;Roupas;46;Mato Grosso do Sul;Cartão de crédito
1486;22;Luva;Acessórios;56;Mato Grosso do Sul;Dinheiro
1487;25;Tênis;Calçados;73;Mato Grosso;Cartão de crédito
1488;40;Saia;Roupas;44;Ceará;Pix
1489;23;Chapéu;Acessórios;44;Mato Grosso;Cartão de crédito
1490;24;Jóia;Acessórios;26;Tocantins;Cartão de crédito
1491;66;Tênis;Calçados;52;Pará;Cartão de crédito
1492;27;Camiseta;Roupas;54;Maranhão;Transferência bancária
1493;62;Jaqueta;Agasalhos;38;Rio de Janeiro;Cartão de crédito
1494;70;Cinto;Acessórios;44;Alagoas;Cartão de crédito
1495;43;Camiseta;Roupas;76;Rondônia;Transferência bancária
1496;45;Jóia;Acessórios;23;Ceará;Pix
1497;63;Camiseta;Roupas;98;Mato Grosso;Cartão de crédito
1498;69;Jaqueta;Agasalhos;33;Rio Grande do Sul;Cartão de débito
1499;59;Blusão;Roupas;32;Pernambuco;Cartão de crédito
1500;19;Bota;Calçados;85;Bahia;Cartão de crédito
1501;63;Calça jeans;Roupas;69;Minas Gerais;Cartão de débito
1502;37;Calça jeans;Roupas;55;Amazonas;Cartão de débito
1503;37;Calça comprida;Roupas;66;Piauí;Dinheiro
1504;50;Jaqueta;Agasalhos;30;Rio Grande do Sul;Dinheiro
1505;60;Jaqueta;Agasalhos;80;Amazonas;Transferência bancária
1506;46;Cinto;Acessórios;20;Alagoas;Dinheiro
1507;35;Camiseta;Roupas;30;Sergipe;Pix
1508;66;Vestido;Roupas;86;Rio de Janeiro;Cartão de crédito
1509;35;Blusa;Roupas;84;Sergipe;Dinheiro
1510;20;Vestido;Roupas;54;Goiás;Cartão de débito
1511;55;Blusa;Roupas;30;Espírito Santo;Cartão de crédito
1512;34;Vestido;Roupas;91;Bahia;Cartão de crédito
1513;60;Tênis;Calçados;23;São Paulo;Pix
1514;22;Meia;Roupas;35;Rio Grande do Sul;Dinheiro
1515;26;Sapato;Calçados;90;Minas Gerais;Cartão de crédito
1516;39;Calça jeans;Roupas;93;Paraíba;Dinheiro
1517;20;Calça jeans;Roupas;68;Mato Grosso do Sul;Transferência bancária
1518;57;Luva;Acessórios;41;Goiás;Dinheiro
1519;68;Cinto;Acessórios;73;Distrito Federal;Cartão de crédito
1520;50;Óculos de sol;Acessórios;73;Rio Grande do Sul;Pix
1521;21;Chapéu;Acessórios;66;Paraná;Dinheiro
1522;29;Mochila;Acessórios;59;Pará;Transferência bancária
1523;38;Shorts;Roupas;72;Minas Gerais;Cartão de débito
1524;54;Meia;Roupas;88;Bahia;Cartão de débito
1525;22;Meia;Roupas;76;Piauí;Dinheiro
1526;29;Cinto;Acessórios;31;Amazonas;Dinheiro
1527;41;Jaqueta;Agasalhos;22;Paraná;Pix
1528;26;Chapéu;Acessórios;75;São Paulo;Cartão de débito
1529;69;Camiseta;Roupas;75;Amazonas;Cartão de crédito
1530;20;Mochila;Acessórios;63;Bahia;Cartão de crédito
1531;59;Casaco;Agasalhos;21;Bahia;Transferência bancária
1532;63;Mochila;Acessórios;83;Espírito Santo;Pix
1533;68;Jaqueta;Agasalhos;46;São Paulo;Pix
1534;50;Sapato;Calçados;59;Goiás;Transferência bancária
1535;55;Blusa;Roupas;66;Acre;Cartão de crédito
1536;36;Sandália;Calçados;74;Amapá;Cartão de crédito
1537;18;Óculos de sol;Acessórios;82;Rio Grande do Sul;Dinheiro
1538;68;Sapato;Calçados;89;Amazonas;Cartão de crédito
1539;56;Vestido;Roupas;65;Pernambuco;Cartão de crédito
1540;32;Cinto;Acessórios;55;Mato Grosso;Dinheiro
1541;28;Shorts;Roupas;95;Sergipe;Transferência bancária
1542;24;Bolsa;Acessórios;77;Pernambuco;Dinheiro
1543;59;Blusa;Roupas;44;Mato Grosso;Pix
1544;56;Calça jeans;Roupas;89;São Paulo;Cartão de crédito
1545;30;Jóia;Acessórios;24;Maranhão;Cartão de débito
1546;48;Cinto;Acessórios;43;Mato Grosso do Sul;Transferência bancária
1547;60;Tênis;Calçados;51;Amazonas;Transferência bancária
1548;46;Chapéu;Acessórios;46;Sergipe;Dinheiro
1549;69;Vestido;Roupas;32;Espírito Santo;Transferência bancária
1550;19;Tênis;Calçados;55;Bahia;Cartão de débito
1551;66;Óculos de sol;Acessórios;26;Maranhão;Transferência bancária
1552;64;Bolsa;Acessórios;29;Rio Grande do Sul;Cartão de crédito
1553;54;Blusa;Roupas;49;Bahia;Cartão de crédito
1554;27;Blusa;Roupas;45;Mato Grosso do Sul;Cartão de débito
1555;64;Shorts;Roupas;48;Minas Gerais;Dinheiro
1556;43;Shorts;Roupas;47;São Paulo;Dinheiro
1557;43;Moletom com capuz;Roupas;57;Minas Gerais;Cartão de crédito
1558;27;Mochila;Acessórios;34;Santa Catarina;Pix
1559;35;Óculos de sol;Acessórios;75;Bahia;Cartão de crédito
1560;43;Lenço;Acessórios;94;Amazonas;Pix
1561;57;Chapéu;Acessórios;84;Amazonas;Cartão de débito
1562;50;Lenço;Acessórios;38;Espírito Santo;Transferência bancária
1563;37;Lenço;Acessórios;75;Minas Gerais;Cartão de crédito
1564;68;Calça comprida;Roupas;44;Bahia;Dinheiro
1565;22;Mochila;Acessórios;33;São Paulo;Cartão de débito
1566;58;Óculos de sol;Acessórios;93;Mato Grosso;Pix
1567;48;Tênis;Calçados;99;Acre;Dinheiro
1568;30;Mochila;Acessórios;33;Rio Grande do Sul;Dinheiro
1569;51;Tênis;Calçados;76;Pará;Cartão de débito
1570;20;Saia;Roupas;63;Mato Grosso;Cartão de débito
1571;30;Calça comprida;Roupas;41;Tocantins;Transferência bancária
1572;28;Jóia;Acessórios;88;Sergipe;Transferência bancária
1573;37;Saia;Roupas;92;Pará;Cartão de débito
1574;36;Camiseta;Roupas;31;Alagoas;Cartão de débito
1575;18;Saia;Roupas;25;Rio Grande do Sul;Pix
1576;52;Camiseta;Roupas;28;São Paulo;Dinheiro
1577;56;Vestido;Roupas;75;Rio Grande do Sul;Pix
1578;68;Bota;Calçados;34;Mato Grosso do Sul;Cartão de crédito
1579;62;Calça comprida;Roupas;97;São Paulo;Pix
1580;35;Jaqueta;Agasalhos;80;Paraná;Transferência bancária
1581;65;Tênis;Calçados;71;Alagoas;Dinheiro
1582;69;Jóia;Acessórios;77;São Paulo;Dinheiro
1583;28;Cinto;Acessórios;41;Mato Grosso;Dinheiro
1584;37;Lenço;Acessórios;92;Espírito Santo;Cartão de crédito
1585;41;Blusa;Roupas;95;Mato Grosso;Cartão de crédito
1586;37;Blusão;Roupas;25;Minas Gerais;Cartão de débito
1587;25;Bota;Calçados;77;Paraná;Transferência bancária
1588;41;Meia;Roupas;99;Minas Gerais;Cartão de crédito
1589;48;Cinto;Acessórios;24;Rio Grande do Sul;Cartão de crédito
1590;42;Tênis;Calçados;72;São Paulo;Dinheiro
1591;54;Calça jeans;Roupas;80;São Paulo;Pix
1592;18;Saia;Roupas;100;Santa Catarina;Pix
1593;56;Sapato;Calçados;83;Paraná;Transferência bancária
1594;61;Vestido;Roupas;95;Espírito Santo;Transferência bancária
1595;40;Bolsa;Acessórios;41;Sergipe;Dinheiro
1596;34;Mochila;Acessórios;35;São Paulo;Cartão de débito
1597;42;Jóia;Acessórios;30;Espírito Santo;Cartão de débito
1598;43;Chapéu;Acessórios;21;Espírito Santo;Transferência bancária
1599;47;Jóia;Acessórios;85;São Paulo;Cartão de crédito
1600;48;Camiseta;Roupas;54;Mato Grosso do Sul;Cartão de débito
1601;20;Bota;Calçados;26;Rondônia;Pix
1602;65;Camiseta;Roupas;59;Paraíba;Cartão de crédito
1603;54;Óculos de sol;Acessórios;48;Amapá;Cartão de crédito
1604;23;Shorts;Roupas;98;Paraná;Cartão de débito
1605;18;Blusão;Roupas;92;Roraima;Cartão de crédito
1606;70;Cinto;Acessórios;46;São Paulo;Cartão de crédito
1607;55;Camiseta;Roupas;21;Bahia;Pix
1608;49;Shorts;Roupas;72;Rio Grande do Sul;Cartão de débito
1609;26;Sandália;Calçados;58;Mato Grosso do Sul;Transferência bancária
1610;33;Camiseta;Roupas;93;Mato Grosso do Sul;Cartão de crédito
1611;20;Meia;Roupas;31;Minas Gerais;Pix
1612;41;Calça comprida;Roupas;26;Maranhão;Cartão de débito
1613;18;Saia;Roupas;68;São Paulo;Cartão de crédito
1614;26;Jóia;Acessórios;31;Pernambuco;Cartão de crédito
1615;30;Camiseta;Roupas;41;Bahia;Dinheiro
1616;64;Jóia;Acessórios;62;Distrito Federal;Dinheiro
1617;26;Chapéu;Acessórios;41;Sergipe;Dinheiro
1618;43;Blusa;Roupas;64;São Paulo;Cartão de crédito
1619;63;Sandália;Calçados;72;Rio Grande do Sul;Cartão de débito
1620;57;Bolsa;Acessórios;78;Mato Grosso;Cartão de crédito
1621;25;Chapéu;Acessórios;47;Rio Grande do Sul;Pix
1622;68;Lenço;Acessórios;46;São Paulo;Cartão de débito
1623;31;Shorts;Roupas;43;Tocantins;Transferência bancária
1624;64;Mochila;Acessórios;58;Paraíba;Cartão de débito
1625;38;Blusão;Roupas;32;Santa Catarina;Pix
1626;34;Saia;Roupas;45;Rio Grande do Sul;Pix
1627;32;Tênis;Calçados;35;Mato Grosso do Sul;Cartão de crédito
1628;69;Óculos de sol;Acessórios;21;Roraima;Cartão de crédito
1629;45;Vestido;Roupas;64;Piauí;Dinheiro
1630;35;Blusa;Roupas;88;Alagoas;Cartão de crédito
1631;63;Sapato;Calçados;48;Rio de Janeiro;Cartão de crédito
1632;65;Blusão;Roupas;36;Paraíba;Transferência bancária
1633;35;Luva;Acessórios;28;Amazonas;Cartão de débito
1634;54;Meia;Roupas;80;Alagoas;Cartão de débito
1635;28;Casaco;Agasalhos;23;Sergipe;Dinheiro
1636;68;Óculos de sol;Acessórios;24;Rio de Janeiro;Dinheiro
1637;58;Bota;Calçados;22;Alagoas;Dinheiro
1638;35;Vestido;Roupas;21;Piauí;Cartão de crédito
1639;68;Jaqueta;Agasalhos;51;Minas Gerais;Cartão de crédito
1640;41;Luva;Acessórios;65;Tocantins;Pix
1641;65;Lenço;Acessórios;51;Minas Gerais;Pix
1642;50;Moletom com capuz;Roupas;32;Sergipe;Transferência bancária
1643;18;Casaco;Agasalhos;70;Espírito Santo;Pix
1644;38;Lenço;Acessórios;77;São Paulo;Pix
1645;68;Casaco;Agasalhos;90;Rio de Janeiro;Cartão de débito
1646;53;Lenço;Acessórios;36;São Paulo;Cartão de crédito
1647;58;Bolsa;Acessórios;77;Mato Grosso do Sul;Transferência bancária
1648;34;Bota;Calçados;78;Mato Grosso;Cartão de débito
1649;36;Calça comprida;Roupas;69;Paraná;Cartão de crédito
1650;58;Camiseta;Roupas;63;São Paulo;Cartão de crédito
1651;60;Lenço;Acessórios;36;Maranhão;Cartão de crédito
1652;59;Casaco;Agasalhos;80;Rio Grande do Sul;Cartão de débito
1653;65;Blusão;Roupas;35;Bahia;Transferência bancária
1654;31;Cinto;Acessórios;93;Sergipe;Cartão de débito
1655;43;Cinto;Acessórios;25;Paraíba;Cartão de crédito
1656;37;Blusão;Roupas;81;Ceará;Pix
1657;21;Blusa;Roupas;42;Paraíba;Pix
1658;69;Saia;Roupas;36;Paraíba;Cartão de débito
1659;32;Jóia;Acessórios;66;Amazonas;Dinheiro
1660;53;Luva;Acessórios;37;Minas Gerais;Cartão de crédito
1661;59;Camiseta;Roupas;45;Pará;Cartão de crédito
1662;64;Luva;Acessórios;86;Paraná;Cartão de débito
1663;63;Óculos de sol;Acessórios;24;Bahia;Cartão de débito
1664;43;Camiseta;Roupas;22;Roraima;Dinheiro
1665;19;Bolsa;Acessórios;53;Rio Grande do Sul;Pix
1666;40;Jaqueta;Agasalhos;41;Bahia;Cartão de crédito
1667;51;Saia;Roupas;64;Maranhão;Pix
1668;51;Bolsa;Acessórios;40;Paraná;Transferência bancária
1669;66;Blusa;Roupas;33;Minas Gerais;Cartão de débito
1670;42;Camiseta;Roupas;59;São Paulo;Transferência bancária
1671;22;Calça comprida;Roupas;73;Minas Gerais;Dinheiro
1672;31;Moletom com capuz;Roupas;22;Minas Gerais;Transferência bancária
1673;18;Bota;Calçados;73;Sergipe;Cartão de crédito
1674;21;Blusa;Roupas;62;Mato Grosso;Cartão de crédito
1675;35;Casaco;Agasalhos;56;Amazonas;Cartão de débito
1676;35;Calça comprida;Roupas;90;Sergipe;Cartão de crédito
1677;27;Óculos de sol;Acessórios;44;Amapá;Transferência bancária
1678;65;Calça jeans;Roupas;35;Amazonas;Cartão de débito
1679;41;Calça comprida;Roupas;71;São Paulo;Cartão de crédito
1680;60;Vestido;Roupas;52;Piauí;Cartão de débito
1681;61;Sapato;Calçados;37;Pará;Cartão de crédito
1682;24;Tênis;Calçados;95;Rio Grande do Sul;Cartão de crédito
1683;65;Meia;Roupas;97;Distrito Federal;Cartão de crédito
1684;23;Casaco;Agasalhos;57;Maranhão;Cartão de crédito
1685;30;Camiseta;Roupas;93;Bahia;Pix
1686;33;Blusa;Roupas;48;Rio Grande do Sul;Pix
1687;22;Luva;Acessórios;75;Pernambuco;Dinheiro
1688;67;Saia;Roupas;70;Bahia;Pix
1689;28;Bolsa;Acessórios;26;Espírito Santo;Cartão de crédito
1690;32;Camiseta;Roupas;73;Rio de Janeiro;Transferência bancária
1691;40;Casaco;Agasalhos;30;Mato Grosso do Sul;Dinheiro
1692;64;Sapato;Calçados;61;São Paulo;Dinheiro
1693;56;Bolsa;Acessórios;75;Minas Gerais;Dinheiro
1694;63;Jaqueta;Agasalhos;88;Minas Gerais;Transferência bancária
1695;20;Camiseta;Roupas;67;Espírito Santo;Cartão de débito
1696;54;Chapéu;Acessórios;95;Mato Grosso do Sul;Pix
1697;31;Óculos de sol;Acessórios;69;Amapá;Cartão de crédito
1698;36;Camiseta;Roupas;87;Sergipe;Cartão de crédito
1699;25;Cinto;Acessórios;41;Paraná;Transferência bancária
1700;20;Blusão;Roupas;67;Alagoas;Cartão de débito
1701;62;Moletom com capuz;Roupas;70;Amapá;Transferência bancária
1702;69;Bolsa;Acessórios;41;Espírito Santo;Cartão de débito
1703;54;Calça jeans;Roupas;83;Minas Gerais;Transferência bancária
1704;39;Mochila;Acessórios;22;São Paulo;Transferência bancária
1705;56;Tênis;Calçados;20;Mato Grosso;Dinheiro
1706;39;Jóia;Acessórios;29;Santa Catarina;Cartão de crédito
1707;37;Óculos de sol;Acessórios;87;Alagoas;Cartão de crédito
1708;25;Shorts;Roupas;81;Mato Grosso do Sul;Dinheiro
1709;35;Bota;Calçados;58;Santa Catarina;Cartão de crédito
1710;45;Saia;Roupas;83;Paraíba;Transferência bancária
1711;19;Calça comprida;Roupas;59;Maranhão;Cartão de crédito
1712;21;Camiseta;Roupas;93;Rio de Janeiro;Cartão de crédito
1713;65;Camiseta;Roupas;87;Pernambuco;Dinheiro
1714;49;Jaqueta;Agasalhos;22;Tocantins;Pix
1715;30;Calça jeans;Roupas;71;Santa Catarina;Dinheiro
1716;23;Vestido;Roupas;69;Mato Grosso;Pix
1717;69;Blusa;Roupas;47;São Paulo;Dinheiro
1718;29;Moletom com capuz;Roupas;50;Mato Grosso;Cartão de débito
1719;54;Camiseta;Roupas;96;Espírito Santo;Pix
1720;45;Blusão;Roupas;39;Espírito Santo;Cartão de crédito
1721;25;Shorts;Roupas;84;Piauí;Cartão de débito
1722;34;Jóia;Acessórios;28;Mato Grosso do Sul;Cartão de crédito
1723;46;Camiseta;Roupas;51;Piauí;Dinheiro
1724;70;Lenço;Acessórios;20;Distrito Federal;Pix
1725;42;Sapato;Calçados;72;Mato Grosso do Sul;Pix
1726;45;Óculos de sol;Acessórios;33;Piauí;Cartão de crédito
1727;57;Casaco;Agasalhos;28;Paraíba;Cartão de débito
1728;49;Blusa;Roupas;53;Rio Grande do Sul;Pix
1729;23;Calça jeans;Roupas;48;Acre;Cartão de débito
1730;47;Shorts;Roupas;21;Pernambuco;Cartão de crédito
1731;23;Camiseta;Roupas;22;Minas Gerais;Cartão de crédito
1732;21;Mochila;Acessórios;87;Mato Grosso;Dinheiro
1733;45;Cinto;Acessórios;50;Ceará;Dinheiro
1734;67;Blusa;Roupas;85;Distrito Federal;Cartão de crédito
1735;31;Calça jeans;Roupas;98;Tocantins;Pix
1736;58;Vestido;Roupas;34;Rio Grande do Sul;Cartão de crédito
1737;57;Shorts;Roupas;61;Minas Gerais;Dinheiro
1738;42;Jóia;Acessórios;98;São Paulo;Cartão de crédito
1739;60;Bolsa;Acessórios;61;Minas Gerais;Cartão de crédito
1740;21;Jóia;Acessórios;98;Rio Grande do Sul;Dinheiro
1741;69;Calça comprida;Roupas;21;São Paulo;Transferência bancária
1742;41;Calça comprida;Roupas;51;Mato Grosso do Sul;Transferência bancária
1743;51;Sandália;Calçados;80;Bahia;Cartão de crédito
1744;23;Saia;Roupas;72;Tocantins;Transferência bancária
1745;57;Óculos de sol;Acessórios;63;Rio Grande do Sul;Pix
1746;40;Saia;Roupas;27;Amapá;Dinheiro
1747;65;Bolsa;Acessórios;44;Minas Gerais;Transferência bancária
1748;61;Casaco;Agasalhos;23;Goiás;Cartão de crédito
1749;34;Saia;Roupas;93;Rondônia;Transferência bancária
1750;43;Moletom com capuz;Roupas;70;Acre;Cartão de débito
1751;31;Óculos de sol;Acessórios;85;Tocantins;Cartão de crédito
1752;57;Blusão;Roupas;40;São Paulo;Dinheiro
1753;34;Bota;Calçados;29;Santa Catarina;Cartão de crédito
1754;25;Saia;Roupas;27;Sergipe;Cartão de crédito
1755;66;Vestido;Roupas;93;Piauí;Cartão de crédito
1756;56;Cinto;Acessórios;20;Mato Grosso do Sul;Dinheiro
1757;49;Jóia;Acessórios;55;Goiás;Transferência bancária
1758;19;Vestido;Roupas;94;Rio Grande do Sul;Cartão de débito
1759;27;Chapéu;Acessórios;56;Rio de Janeiro;Cartão de crédito
1760;68;Blusão;Roupas;58;Pará;Pix
1761;20;Saia;Roupas;44;Rio Grande do Sul;Pix
1762;21;Moletom com capuz;Roupas;95;Mato Grosso;Dinheiro
1763;36;Sandália;Calçados;42;Mato Grosso;Transferência bancária
1764;37;Jóia;Acessórios;93;Rio Grande do Sul;Pix
1765;61;Vestido;Roupas;56;Mato Grosso do Sul;Cartão de crédito
1766;68;Moletom com capuz;Roupas;88;Bahia;Cartão de crédito
1767;60;Blusão;Roupas;54;Amazonas;Dinheiro
1768;69;Jóia;Acessórios;89;Rio Grande do Sul;Cartão de débito
1769;25;Sandália;Calçados;45;Mato Grosso do Sul;Pix
1770;32;Meia;Roupas;75;Amazonas;Dinheiro
1771;53;Mochila;Acessórios;22;Rio Grande do Sul;Transferência bancária
1772;46;Camiseta;Roupas;82;Paraíba;Cartão de crédito
1773;58;Sapato;Calçados;34;Mato Grosso;Transferência bancária
1774;21;Casaco;Agasalhos;92;Amapá;Pix
1775;46;Blusão;Roupas;78;Distrito Federal;Pix
1776;18;Jaqueta;Agasalhos;47;Paraná;Dinheiro
1777;56;Jaqueta;Agasalhos;64;Ceará;Cartão de crédito
1778;18;Tênis;Calçados;44;Rio Grande do Sul;Dinheiro
1779;49;Cinto;Acessórios;94;Rio Grande do Sul;Cartão de débito
1780;29;Lenço;Acessórios;62;Rio Grande do Sul;Cartão de crédito
1781;67;Jóia;Acessórios;81;Alagoas;Cartão de crédito
1782;31;Camiseta;Roupas;33;Paraná;Transferência bancária
1783;52;Calça comprida;Roupas;88;Minas Gerais;Transferência bancária
1784;42;Bolsa;Acessórios;49;São Paulo;Cartão de crédito
1785;32;Mochila;Acessórios;31;Pará;Cartão de débito
1786;47;Luva;Acessórios;29;Paraná;Cartão de crédito
1787;45;Jaqueta;Agasalhos;34;Espírito Santo;Cartão de crédito
1788;20;Blusão;Roupas;38;Rondônia;Transferência bancária
1789;66;Blusa;Roupas;41;Pernambuco;Dinheiro
1790;52;Blusa;Roupas;34;Ceará;Cartão de débito
1791;50;Luva;Acessórios;26;Rio de Janeiro;Pix
1792;62;Calça jeans;Roupas;98;Rondônia;Dinheiro
1793;38;Tênis;Calçados;59;Paraná;Cartão de débito
1794;65;Chapéu;Acessórios;92;Paraná;Dinheiro
1795;60;Mochila;Acessórios;40;São Paulo;Cartão de débito
1796;68;Calça jeans;Roupas;20;São Paulo;Cartão de débito
1797;62;Saia;Roupas;35;Sergipe;Cartão de crédito
1798;62;Cinto;Acessórios;35;Amazonas;Cartão de crédito
1799;40;Vestido;Roupas;82;Alagoas;Dinheiro
1800;32;Moletom com capuz;Roupas;48;São Paulo;Cartão de crédito
1801;22;Casaco;Agasalhos;58;Espírito Santo;Cartão de crédito
1802;33;Blusão;Roupas;57;Rio de Janeiro;Cartão de débito
